{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
2.172   2.322       5     0   200        0.91161     0.00402857    -8.7008e-05
2.322     2.5       5     0   200       0.936537     0.00485015   -0.000125249
2.5    2.65       5     0   200       0.963243     0.00536391   -0.000153527
2.65   2.853       5     0   200       0.990854     0.00564141     -0.0001721
2.853   2.964       5     0   200        1.01039     0.00524217   -0.000167715
2.964   3.139       5     0   200         1.0193     0.00481868   -0.000158388
3.139   3.314       5     0   200         1.0242     0.00434444   -0.000142031
3.314   3.489       5     0   200           1.03     0.00383041   -0.000121715
3.489   3.664       5     0   200        1.03043     0.00358731   -0.000107417
3.664   3.839       5     0   200        1.00578     0.00274349   -8.63884e-05
3.839   4.013       5     0   200       0.966272     0.00225341   -7.29802e-05
4.013   4.191       5     0   200       0.935427     0.00179733   -6.16223e-05
4.191   4.363       5     0   200       0.907753     0.00141792   -5.32507e-05
4.363   4.538       5     0   200        0.88871     0.00123365    -4.9504e-05
4.538   4.716       5     0   200       0.881783    0.000785894   -3.92258e-05
4.716   4.889       5     0   200       0.879918    0.000135239   -2.31585e-05
4.889   5.191       5     0   200       0.882597   -0.000301539   -1.29372e-05
