{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-1.218  -1.131       5     0   200        1.11177    -0.00249232    0.000115477
-1.131  -1.044       5     0   200        1.13086    -0.00294343    0.000117272
-1.044  -0.957       5     0   200        1.13633    -0.00302159     0.00011018
-0.957  -0.879       5     0   200        1.13139    -0.00293446    0.000105375
-0.879  -0.783       5     0   200        1.13638    -0.00306405    0.000105398
-0.783  -0.696       5     0   200           1.13     -0.0025275    8.93952e-05
-0.696  -0.609       5     0   200        1.12208    -0.00184747    7.17928e-05
-0.609  -0.522       5     0   200        1.11881    -0.00133615    5.96671e-05
-0.522  -0.435       5     0   200        1.11822   -0.000995373    5.15366e-05
-0.435  -0.348       5     0   200        1.12603    -0.00125284    5.53305e-05
-0.348  -0.261       5     0   200         1.1401    -0.00224759    7.62752e-05
-0.261  -0.174       5     0   200         1.1426    -0.00250887     7.9938e-05
-0.174  -0.087       5     0   200        1.13566    -0.00203808    6.87843e-05
-0.087       0       5     0   200         1.1323    -0.00178363    6.15771e-05
0   0.087       5     0   200         1.1299    -0.00197972    6.99471e-05
0.087   0.174       5     0   200        1.12173    -0.00136261    5.33487e-05
0.174   0.261       5     0   200        1.10899   -0.000612095    3.54285e-05
0.261   0.348       5     0   200        1.10364   -0.000743328    4.23511e-05
0.348   0.435       5     0   200        1.09045   -0.000259599    3.61962e-05
0.435   0.522       5     0   200        1.07995    0.000382291    2.20249e-05
0.522   0.609       5     0   200        1.08505   -0.000204065    3.49643e-05
0.609   0.696       5     0   200        1.08922   -0.000536557    3.90143e-05
0.696   0.783       5     0   200        1.09073   -0.000506322    3.55939e-05
0.783   0.879       5     0   200        1.09768    -0.00107082    4.82097e-05
0.879   0.957       5     0   200        1.09164    -0.00119255    5.44491e-05
0.957   1.044       5     0   200        1.10117     -0.0014405     5.7834e-05
1.044   1.131       5     0   200        1.09078   -0.000308261    3.32512e-05
1.131   1.218       5     0   200         1.0777    0.000152339    2.67447e-05
1.218   1.305       5     0   200        1.05751    0.000711743    2.13261e-05
1.305   1.392       5     0   200          1.038     0.00114295    2.42368e-05
1.392   1.479       5     0   200        1.02164     0.00128498    3.64521e-05
1.479   1.566       5     0   200         1.0015     0.00201615     3.5584e-05
1.566   1.653       5     0   200       0.982491     0.00313672    2.73278e-05
1.653    1.74       5     0   200       0.968952      0.0040452    2.82786e-05
1.74    1.83       5     0   200       0.955015     0.00452477    3.82748e-05
1.83    1.93       5     0   200       0.958402     0.00473597    4.53025e-05
1.93   2.043       5     0   200       0.954536     0.00594997    1.43028e-05
2.043   2.172       5     0   200       0.934851     0.00812045   -8.30768e-05
2.172   2.322       5     0   200       0.890125      0.0103006   -0.000211951
2.322     2.5       5     0   200       0.822425     0.00945629   -0.000268961
2.5    2.65       5     0   200       0.802456     0.00926732   -0.000284555
2.65   2.853       5     0   200       0.872328     0.00847687   -0.000262824
2.853   2.964       5     0   200       0.956012     0.00745036    -0.00021821
2.964   3.139       5     0   200        1.04663     0.00687004   -0.000175908
3.139   3.314       5     0   200        1.13132     0.00741586   -0.000151889
3.314   3.489       5     0   200        1.09006      0.0062763   -0.000130635
3.489   3.664       5     0   200        1.02595     0.00546954   -0.000111292
3.664   3.839       5     0   200       0.967682     0.00474334   -9.78862e-05
3.839   4.013       5     0   200       0.912136     0.00423451   -9.06441e-05
4.013   4.191       5     0   200       0.873149      0.0041697   -9.37358e-05
4.191   4.363       5     0   200         0.8457     0.00437588   -0.000103655
4.363   4.538       5     0   200       0.827655     0.00442505   -0.000107585
4.538   4.716       5     0   200       0.826603     0.00460238   -0.000112851
4.716   4.889       5     0   200       0.835641     0.00491872   -0.000120235
4.889   5.191       5     0   200       0.854681     0.00571171    -0.00013859
